tab,comptable,operation,valeur,code,libelle,bank,date,year,month,group,var,value
1,06/12/2012,06/12/2012,06/12/2012,350,VIR M TIMOTHEE SALZEMANN,cmcc,2012-12-06,2012,12,libe,debit,-150
1,10/12/2012,10/12/2012,10/12/2012,305,VIR RSI ALSACE,cmcc,2012-12-10,2012,12,pension,credit,372.46
1,10/12/2012,10/12/2012,10/12/2012,305,VIR RSI ALSACE,cmcc,2012-12-10,2012,12,pension,credit,112.17
1,11/12/2012,11/12/2012,11/12/2012,240,CHEQUE 0513887 T095-3866-00111,cmcc,2012-12-11,2012,12,chq-vir,debit,-25
1,11/12/2012,11/12/2012,11/12/2012,240,CHEQUE 0513884 T013-6232-00111,cmcc,2012-12-11,2012,12,chq-vir,debit,-163
1,11/12/2012,11/12/2012,11/12/2012,2,VIR MLE MICHELE FISCHER,cmcc,2012-12-11,2012,12,libe,debit,-600
1,11/12/2012,11/12/2012,11/12/2012,210,RET 111212 REF01896B00,cmcc,2012-12-11,2012,12,cash,debit,-400
1,11/12/2012,11/12/2012,11/12/2012,305,VIR M OU MME FRANCK MEHL,cmcc,2012-12-11,2012,12,loyer,credit,425
1,12/12/2012,12/12/2012,12/12/2012,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2012-12-12,2012,12,secu,credit,16.85
1,13/12/2012,13/12/2012,13/12/2012,240,CHEQUE 0513888 T063-2823-00111,cmcc,2012-12-13,2012,12,chq-vir,debit,-220
1,13/12/2012,13/12/2012,13/12/2012,240,CHEQUE 0513890 A070-7124-00111,cmcc,2012-12-13,2012,12,chq-vir,debit,-29.81
1,14/12/2012,14/12/2012,16/12/2012,2,VIR M PIERRE FISCHER,cmcc,2012-12-14,2012,12,libe,debit,-40
1,17/12/2012,15/12/2012,15/12/2012,6,LOYER ET 100 EUROS EAU,cmcc,2012-12-17,2012,12,loyer,credit,405
1,18/12/2012,18/12/2012,18/12/2012,6,WABEALO EAU,cmcc,2012-12-18,2012,12,loyer,credit,160
1,18/12/2012,18/12/2012,18/12/2012,305,VIR LA PREV. ARTISANALE (RC),cmcc,2012-12-18,2012,12,secu,credit,280
1,21/12/2012,21/12/2012,21/12/2012,240,CHEQUE 0582801 S054-5536-00111,cmcc,2012-12-21,2012,12,chq-vir,debit,-180
1,24/12/2012,24/12/2012,24/12/2012,240,CHEQUE 0513891 T009-7323-00111,cmcc,2012-12-24,2012,12,chq-vir,debit,-128
1,24/12/2012,24/12/2012,24/12/2012,240,CHEQUE 0513892 A002-7023-00111,cmcc,2012-12-24,2012,12,chq-vir,debit,-100
1,Solde CRÉDITEUR au 31/12/2012 :,,,,Solde CRÉDITEUR au 31/12/2012 :,cmcc,2012-12-31,2012,12,solde,solde,78976.9
1,31/12/2012,31/12/2012,31/12/2012,305,VIR MME ELISABETH PIASNY,cmcc,2012-12-31,2012,12,loyer,credit,430
1,31/12/2012,31/12/2012,31/12/2012,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2012-12-31,2012,12,pension,credit,617.36
1,31/12/2012,29/12/2012,31/12/2012,250,REM CHQ REF01896R06,cmcc,2012-12-31,2012,12,chq-vir,credit,21.4
6,02/01/2013,02/01/2013,02/01/2013,305,VIR REUNICA,cmcc,2013-01-02,2013,1,pension,credit,77.17
6,Solde CRÉDITEUR au 02/01/2013 :,,,,Solde CRÉDITEUR au 02/01/2013 :,cmcc,2013-01-02,2013,1,solde,credit,78976.9
6,03/01/2013,03/01/2013,03/01/2013,240,CHEQUE 0513893 T073-4551-00111,cmcc,2013-01-03,2013,1,chq-vir,debit,-100
6,07/01/2013,07/01/2013,07/01/2013,350,LOYER BARTHEL HARTMANN,cmcc,2013-01-07,2013,1,loyer,credit,345
6,07/01/2013,07/01/2013,07/01/2013,240,CHEQUE 0513889 T090-2641-00111,cmcc,2013-01-07,2013,1,chq-vir,debit,-430
6,07/01/2013,07/01/2013,07/01/2013,240,CHEQUE 0513875 T090-2640-00111,cmcc,2013-01-07,2013,1,chq-vir,debit,-430
6,08/01/2013,08/01/2013,08/01/2013,305,VIR RSI ALSACE,cmcc,2013-01-08,2013,1,pension,credit,372.46
6,08/01/2013,08/01/2013,08/01/2013,305,VIR RSI ALSACE,cmcc,2013-01-08,2013,1,pension,credit,112.17
6,11/01/2013,11/01/2013,11/01/2013,240,CHEQUE 0582802 T085-3494-00111,cmcc,2013-01-11,2013,1,chq-vir,debit,-224.58
6,11/01/2013,11/01/2013,11/01/2013,305,VIR M OU MME FRANCK MEHL,cmcc,2013-01-11,2013,1,loyer,credit,425
6,14/01/2013,14/01/2013,14/01/2013,240,CHEQUE 0582807 A049-2707-00111,cmcc,2013-01-14,2013,1,chq-vir,debit,-100
6,21/01/2013,21/01/2013,21/01/2013,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2013-01-21,2013,1,secu,credit,50
6,21/01/2013,21/01/2013,21/01/2013,305,VIR LA PREV. ARTISANALE (RC),cmcc,2013-01-21,2013,1,secu,credit,30
6,22/01/2013,22/01/2013,22/01/2013,240,CHEQUE 0582803 T096-3559-00111,cmcc,2013-01-22,2013,1,chq-vir,debit,-240
6,22/01/2013,22/01/2013,23/01/2013,250,REM CHQ REF01896R06,cmcc,2013-01-22,2013,1,chq-vir,credit,182.29
5,25/01/2013,25/01/2013,25/01/2013,240,CHEQUE 0582804 T069-9170-00111,cmcc,2013-01-25,2013,1,chq-vir,debit,-100
6,25/01/2013,25/01/2013,25/01/2013,305,VIR LA PREV. ARTISANALE (RC),cmcc,2013-01-25,2013,1,secu,credit,4.72
5,31/01/2013,31/01/2013,31/01/2013,240,CHEQUE 0582806 T006-1512-00111,cmcc,2013-01-31,2013,1,chq-vir,debit,-100
5,31/01/2013,31/01/2013,31/01/2013,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2013-01-31,2013,1,pension,credit,617.36
5,01/02/2013,01/02/2013,01/02/2013,305,VIR MME ELISABETH PIASNY,cmcc,2013-02-01,2013,2,loyer,credit,430
5,01/02/2013,01/02/2013,01/02/2013,240,CHEQUE 0582805 I030-4116-00111,cmcc,2013-02-01,2013,2,chq-vir,debit,-100
5,01/02/2013,01/02/2013,01/02/2013,6,SOL.CLOT 01896 20200401,cmcc,2013-02-01,2013,2,exception,credit,40.1
5,04/02/2013,04/02/2013,04/02/2013,365,TIP IMPOT CEL,cmcc,2013-02-04,2013,2,taxe,debit,-514
5,04/02/2013,01/02/2013,01/02/2013,840,DROITS DE GARDE,cmcc,2013-02-04,2013,2,charges,debit,-7.77
5,05/02/2013,05/02/2013,05/02/2013,6,LOYER WABEALO,cmcc,2013-02-05,2013,2,loyer,credit,610
5,05/02/2013,05/02/2013,05/02/2013,350,LOYER BARTHEL HARTMANN,cmcc,2013-02-05,2013,2,loyer,credit,345
5,06/02/2013,06/02/2013,06/02/2013,240,CHEQUE 0582808 T008-4450-00111,cmcc,2013-02-06,2013,2,chq-vir,debit,-64
5,07/02/2013,07/02/2013,07/02/2013,210,RET 070213 REF01896B00,cmcc,2013-02-07,2013,2,cash,debit,-300
5,08/02/2013,08/02/2013,08/02/2013,305,VIR RSI ALSACE,cmcc,2013-02-08,2013,2,pension,credit,372.46
5,08/02/2013,08/02/2013,08/02/2013,305,VIR RSI ALSACE,cmcc,2013-02-08,2013,2,pension,credit,112.17
5,12/02/2013,12/02/2013,12/02/2013,305,VIR M OU MME FRANCK MEHL,cmcc,2013-02-12,2013,2,loyer,credit,425
5,19/02/2013,19/02/2013,19/02/2013,240,CHEQUE 0582809 T068-5171-00111,cmcc,2013-02-19,2013,2,chq-vir,debit,-96.96
5,26/02/2013,26/02/2013,26/02/2013,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2013-02-26,2013,2,secu,credit,44.86
5,28/02/2013,28/02/2013,28/02/2013,305,VIR LA PREV. ARTISANALE (RC),cmcc,2013-02-28,2013,2,secu,credit,2.94
5,28/02/2013,28/02/2013,28/02/2013,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2013-02-28,2013,2,pension,credit,617.36
5,01/03/2013,01/03/2013,01/03/2013,305,VIR MME ELISABETH PIASNY,cmcc,2013-03-01,2013,3,loyer,credit,430
5,05/03/2013,05/03/2013,05/03/2013,350,LOYER BARTHEL HARTMANN,cmcc,2013-03-05,2013,3,loyer,credit,345
5,07/03/2013,07/03/2013,07/03/2013,240,CHEQUE 0582810 S060-3940-00111,cmcc,2013-03-07,2013,3,chq-vir,debit,-20.5
5,08/03/2013,08/03/2013,08/03/2013,305,VIR RSI ALSACE,cmcc,2013-03-08,2013,3,pension,credit,372.46
5,08/03/2013,08/03/2013,08/03/2013,305,VIR RSI ALSACE,cmcc,2013-03-08,2013,3,pension,credit,112.17
5,12/03/2013,12/03/2013,12/03/2013,305,VIR M OU MME FRANCK MEHL,cmcc,2013-03-12,2013,3,loyer,credit,425
5,15/03/2013,15/03/2013,15/03/2013,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2013-03-15,2013,3,secu,credit,79.86
5,25/03/2013,23/03/2013,23/03/2013,6,VIR M OU MME BOB WABEALO,cmcc,2013-03-25,2013,3,loyer,credit,305
5,26/03/2013,26/03/2013,01/04/2013,2,VIR THEO,cmcc,2013-03-26,2013,3,libe,debit,-35
5,26/03/2013,26/03/2013,01/04/2013,2,VIR HUGO,cmcc,2013-03-26,2013,3,libe,debit,-35
5,26/03/2013,26/03/2013,01/04/2013,2,VIR THIBAUT,cmcc,2013-03-26,2013,3,libe,debit,-35
5,26/03/2013,26/03/2013,26/03/2013,210,RET 260313 REF01896B00,cmcc,2013-03-26,2013,3,cash,debit,-500
5,26/03/2013,26/03/2013,27/03/2013,250,REM CHQ REF01896R06,cmcc,2013-03-26,2013,3,chq-vir,credit,84.33
5,27/03/2013,27/03/2013,27/03/2013,240,CHEQUE 0582812 A085-8427-00111,cmcc,2013-03-27,2013,3,chq-vir,debit,-146.97
5,02/04/2013,02/04/2013,02/04/2013,305,VIR MME ELISABETH PIASNY,cmcc,2013-04-02,2013,4,loyer,credit,430
5,02/04/2013,02/04/2013,02/04/2013,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2013-04-02,2013,4,pension,credit,617.36
5,02/04/2013,02/04/2013,02/04/2013,305,VIR REUNICA,cmcc,2013-04-02,2013,4,pension,credit,77.54
5,04/04/2013,04/04/2013,04/04/2013,240,CHEQUE 0582811 T046-4646-00111,cmcc,2013-04-04,2013,4,chq-vir,debit,-50
5,04/04/2013,04/04/2013,04/04/2013,210,RET 040413 REF01896B00,cmcc,2013-04-04,2013,4,cash,debit,-300
5,04/04/2013,04/04/2013,04/04/2013,305,VIR LA PREV. ARTISANALE (RC),cmcc,2013-04-04,2013,4,secu,credit,4.1
5,05/04/2013,05/04/2013,05/04/2013,350,LOYER BARTHEL HARTMANN,cmcc,2013-04-05,2013,4,loyer,credit,345
5,08/04/2013,08/04/2013,08/04/2013,305,VIR RSI ALSACE,cmcc,2013-04-08,2013,4,pension,credit,372.46
5,08/04/2013,08/04/2013,08/04/2013,305,VIR RSI ALSACE,cmcc,2013-04-08,2013,4,pension,credit,112.17
5,09/04/2013,09/04/2013,16/04/2013,150,SOUS CAP EXP 01896 13058301,cmcc,2013-04-09,2013,4,exception,debit,-59000
5,09/04/2013,09/04/2013,16/04/2013,3,VIR 102780189600013058360,cmcc,2013-04-09,2013,4,exception,debit,-4000
5,09/04/2013,09/04/2013,10/04/2013,250,REM CHQ REF01896R06,cmcc,2013-04-09,2013,4,chq-vir,credit,50.5
5,10/04/2013,10/04/2013,10/04/2013,305,VIR M.OU MME FRANCK MEHL,cmcc,2013-04-10,2013,4,loyer,credit,425
5,22/04/2013,22/04/2013,20/04/2013,871,CORAIL 3000 IB4147419,cmcc,2013-04-22,2013,4,charges,debit,-431.48
4,25/04/2013,25/04/2013,25/04/2013,6,LOYER,cmcc,2013-04-25,2013,4,loyer,credit,305
4,30/04/2013,30/04/2013,30/04/2013,305,VIR MME ELISABETH PIASNY,cmcc,2013-04-30,2013,4,loyer,credit,430
4,30/04/2013,30/04/2013,30/04/2013,240,CHEQUE 0582815 A047-3354-00111,cmcc,2013-04-30,2013,4,chq-vir,debit,-57
4,30/04/2013,30/04/2013,30/04/2013,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2013-04-30,2013,4,pension,credit,631.39
4,03/05/2013,03/05/2013,03/05/2013,365,TIP LDEF ALSACE FRANCHE COMT,cmcc,2013-05-03,2013,5,charges,debit,-507.29
4,06/05/2013,06/05/2013,06/05/2013,350,LOYER BARTHEL HARTMANN,cmcc,2013-05-06,2013,5,loyer,credit,345
4,08/05/2013,08/05/2013,08/05/2013,365,TIP IMPOT CEL,cmcc,2013-05-08,2013,5,taxe,debit,-514
4,10/05/2013,10/05/2013,10/05/2013,240,CHEQUE 0582818 T010-0239-00111,cmcc,2013-05-10,2013,5,chq-vir,debit,-19.32
4,10/05/2013,10/05/2013,10/05/2013,210,RET 100513 REF01896B00,cmcc,2013-05-10,2013,5,cash,debit,-400
4,10/05/2013,10/05/2013,13/05/2013,250,REM CHQ REF01896R06,cmcc,2013-05-10,2013,5,chq-vir,credit,31.53
4,10/05/2013,10/05/2013,10/05/2013,305,VIR RSI ALSACE,cmcc,2013-05-10,2013,5,pension,credit,377.08
4,10/05/2013,10/05/2013,10/05/2013,305,VIR M.OU MME FRANCK MEHL,cmcc,2013-05-10,2013,5,loyer,credit,425
4,10/05/2013,10/05/2013,10/05/2013,305,VIR RSI ALSACE,cmcc,2013-05-10,2013,5,pension,credit,113.26
4,13/05/2013,13/05/2013,13/05/2013,240,CHEQUE 0582816 I052-1996-00111,cmcc,2013-05-13,2013,5,chq-vir,debit,-100
4,13/05/2013,13/05/2013,13/05/2013,240,CHEQUE 0582820 T008-6719-00111,cmcc,2013-05-13,2013,5,chq-vir,debit,-98.17
4,13/05/2013,13/05/2013,13/05/2013,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2013-05-13,2013,5,secu,credit,7.5
4,14/05/2013,14/05/2013,14/05/2013,240,CHEQUE 0582819 A096-0975-00111,cmcc,2013-05-14,2013,5,chq-vir,debit,-38
4,15/05/2013,15/05/2013,15/05/2013,240,CHEQUE 0582817 S081-0241-00111,cmcc,2013-05-15,2013,5,chq-vir,debit,-198
4,15/05/2013,15/05/2013,15/05/2013,240,CHEQUE 0582813 T040-6345-00111,cmcc,2013-05-15,2013,5,chq-vir,debit,-100
4,15/05/2013,15/05/2013,15/05/2013,305,VIR LA PREV. ARTISANALE (RC),cmcc,2013-05-15,2013,5,secu,credit,19.32
4,15/05/2013,15/05/2013,15/05/2013,240,CHEQUE 0582814 T009-8570-00111,cmcc,2013-05-15,2013,5,chq-vir,debit,-100
4,15/05/2013,15/05/2013,15/05/2013,6,LOYER WABEALO,cmcc,2013-05-15,2013,5,loyer,credit,305
4,31/05/2013,31/05/2013,31/05/2013,305,VIR MME ELISABETH PIASNY,cmcc,2013-05-31,2013,5,loyer,credit,430
4,31/05/2013,31/05/2013,31/05/2013,240,CHEQUE 0582821 S072-2395-00111,cmcc,2013-05-31,2013,5,chq-vir,debit,-30
4,31/05/2013,31/05/2013,31/05/2013,305,VIR CAISSE D ASSURANCE RETRA,cmcc,2013-05-31,2013,5,pension,credit,623.35
4,03/06/2013,03/06/2013,03/06/2013,240,CHEQUE 0582822 T045-1815-00111,cmcc,2013-06-03,2013,6,chq-vir,debit,-562.82
4,04/06/2013,04/06/2013,04/06/2013,305,VIR LA PREV. ARTISANALE (RC),cmcc,2013-06-04,2013,6,secu,credit,30
4,05/06/2013,05/06/2013,05/06/2013,350,LOYER BARTHEL HARTMANN,cmcc,2013-06-05,2013,6,loyer,credit,345
4,06/06/2013,06/06/2013,06/06/2013,210,RET 060613 REF01896B00,cmcc,2013-06-06,2013,6,cash,debit,-500
4,10/06/2013,10/06/2013,10/06/2013,305,VIR M.OU MME FRANCK MEHL,cmcc,2013-06-10,2013,6,loyer,credit,425
4,10/06/2013,10/06/2013,10/06/2013,305,VIR RSI ALSACE,cmcc,2013-06-10,2013,6,pension,credit,113.26
4,10/06/2013,10/06/2013,10/06/2013,305,VIR RSI ALSACE,cmcc,2013-06-10,2013,6,pension,credit,377.51
4,10/06/2013,08/06/2013,08/06/2013,6,VIR M OU MME BOB WABEALO,cmcc,2013-06-10,2013,6,loyer,credit,760
4,11/06/2013,11/06/2013,11/06/2013,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2013-06-11,2013,6,secu,credit,25.9
4,13/06/2013,12/06/2013,01/06/2013,541,INTERETS PARTS SOCIALES 2012,cmcc,2013-06-13,2013,6,charges,credit,88.28
4,18/06/2013,18/06/2013,18/06/2013,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2013-06-18,2013,6,secu,credit,188.76
4,19/06/2013,19/06/2013,19/06/2013,240,CHEQUE 0582823 T001-8126-00111,cmcc,2013-06-19,2013,6,chq-vir,debit,-108.4
4,20/06/2013,20/06/2013,20/06/2013,210,RET 200613 REF01896B00,cmcc,2013-06-20,2013,6,cash,debit,-350
4,20/06/2013,20/06/2013,20/06/2013,353,F FRAIS MOD VIR PERMANENT,cmcc,2013-06-20,2013,6,charges,debit,-2.49
4,24/06/2013,24/06/2013,24/06/2013,240,CHEQUE 0582825 T058-6664-00111,cmcc,2013-06-24,2013,6,chq-vir,debit,-74.22
4,25/06/2013,24/06/2013,24/06/2013,244,F ENVOI 1 CHEQUIER(S),cmcc,2013-06-25,2013,6,charges,debit,-0.7
4,25/06/2013,25/06/2013,25/06/2013,240,CHEQUE 0582824 A020-7616-00111,cmcc,2013-06-25,2013,6,chq-vir,debit,-142
4,01/07/2013,01/07/2013,01/07/2013,305,VIR MME ELISABETH PIASNY,cmcc,2013-07-01,2013,7,loyer,credit,438
4,01/07/2013,01/07/2013,01/07/2013,305,VIR CAISSE D ASSUR RETRAITE,cmcc,2013-07-01,2013,7,pension,credit,623.35
4,01/07/2013,01/07/2013,01/07/2013,350,VIR PORTES OUVERTES,cmcc,2013-07-01,2013,7,libe,debit,-100
4,01/07/2013,01/07/2013,01/07/2013,350,VIR MISSION LEPRE,cmcc,2013-07-01,2013,7,libe,debit,-100
4,01/07/2013,01/07/2013,01/07/2013,305,VIR REUNICA,cmcc,2013-07-01,2013,7,pension,credit,77.54
3,02/07/2013,02/07/2013,02/07/2013,240,CHEQUE 0582826 A080-6398-00111,cmcc,2013-07-02,2013,7,chq-vir,debit,-36.37
3,04/07/2013,01/07/2013,01/07/2013,385,F COTIS CARTE CIRRUS,cmcc,2013-07-04,2013,7,charges,debit,-20.9
3,05/07/2013,05/07/2013,05/07/2013,350,LOYER BARTHEL HARTMANN,cmcc,2013-07-05,2013,7,loyer,credit,345
3,08/07/2013,08/07/2013,08/07/2013,305,VIR RSI ALSACE,cmcc,2013-07-08,2013,7,pension,credit,377.51
3,08/07/2013,08/07/2013,08/07/2013,305,VIR RSI ALSACE,cmcc,2013-07-08,2013,7,pension,credit,113.26
3,09/07/2013,09/07/2013,09/07/2013,240,CHEQUE 0582827 T068-3379-00111,cmcc,2013-07-09,2013,7,chq-vir,debit,-102
3,10/07/2013,10/07/2013,10/07/2013,240,CHEQUE 0582829 T091-2387-00111,cmcc,2013-07-10,2013,7,chq-vir,debit,-245.96
3,10/07/2013,10/07/2013,10/07/2013,305,VIR M.OU MME FRANCK MEHL,cmcc,2013-07-10,2013,7,loyer,credit,433
3,10/07/2013,10/07/2013,10/07/2013,6,LOYER ET EAU,cmcc,2013-07-10,2013,7,loyer,credit,470
3,15/07/2013,15/07/2013,15/07/2013,240,CHEQUE 0582831 T082-1214-00111,cmcc,2013-07-15,2013,7,chq-vir,debit,-50.35
3,15/07/2013,15/07/2013,15/07/2013,240,CHEQUE 0636282 A035-9130-00111,cmcc,2013-07-15,2013,7,chq-vir,debit,-96.49
3,16/07/2013,16/07/2013,16/07/2013,240,CHEQUE 0582828 T030-8233-00111,cmcc,2013-07-16,2013,7,chq-vir,debit,-79
3,18/07/2013,18/07/2013,18/07/2013,240,CHEQUE 0582830 T046-1992-00111,cmcc,2013-07-18,2013,7,chq-vir,debit,-180
3,18/07/2013,18/07/2013,18/07/2013,210,RET 180713 REF01896B00,cmcc,2013-07-18,2013,7,cash,debit,-400
3,22/07/2013,22/07/2013,20/07/2013,871,AURORE 2000 BS3960557,cmcc,2013-07-22,2013,7,charges,debit,-434.49
3,22/07/2013,22/07/2013,22/07/2013,240,CHEQUE 0636284 T081-0498-00111,cmcc,2013-07-22,2013,7,chq-vir,debit,-3045
3,23/07/2013,23/07/2013,23/07/2013,240,CHEQUE 0636283 T059-2701-00111,cmcc,2013-07-23,2013,7,chq-vir,debit,-100.42
3,23/07/2013,23/07/2013,23/07/2013,240,CHEQUE 0582833 T039-3506-00111,cmcc,2013-07-23,2013,7,chq-vir,debit,-64.47
3,23/07/2013,23/07/2013,23/07/2013,240,CHEQUE 0582832 A097-1185-00111,cmcc,2013-07-23,2013,7,chq-vir,debit,-45
3,31/07/2013,31/07/2013,31/07/2013,305,VIR CAISSE D ASSUR RETRAITE,cmcc,2013-07-31,2013,7,pension,credit,623.35
3,01/08/2013,01/08/2013,01/08/2013,305,VIR MME ELISABETH PIASNY,cmcc,2013-08-01,2013,8,loyer,credit,438
3,01/08/2013,01/08/2013,01/08/2013,210,RET 010813 REF01896B00,cmcc,2013-08-01,2013,8,cash,debit,-300
3,05/08/2013,05/08/2013,05/08/2013,240,CHEQUE 0636285 T080-1542-00111,cmcc,2013-08-05,2013,8,chq-vir,debit,-67.42
3,05/08/2013,05/08/2013,05/08/2013,305,FRAIS DE CHAUFFAGE BARTHEL/HART,cmcc,2013-08-05,2013,8,loyer,credit,233.21
3,05/08/2013,05/08/2013,05/08/2013,350,LOYER BARTHEL HARTMANN,cmcc,2013-08-05,2013,8,loyer,credit,345
3,08/08/2013,08/08/2013,08/08/2013,305,VIR RSI ALSACE,cmcc,2013-08-08,2013,8,pension,credit,377.51
3,08/08/2013,08/08/2013,08/08/2013,305,VIR RSI ALSACE,cmcc,2013-08-08,2013,8,pension,credit,113.26
3,12/08/2013,12/08/2013,12/08/2013,240,CHEQUE 0636288 T058-1254-00111,cmcc,2013-08-12,2013,8,chq-vir,debit,-110.49
3,12/08/2013,12/08/2013,12/08/2013,240,CHEQUE 0636287 T060-8238-00111,cmcc,2013-08-12,2013,8,chq-vir,debit,-224.58
3,12/08/2013,12/08/2013,12/08/2013,305,VIR M.OU MME FRANCK MEHL,cmcc,2013-08-12,2013,8,loyer,credit,433
3,13/08/2013,13/08/2013,13/08/2013,240,CHEQUE 0636292 T001-2674-00111,cmcc,2013-08-13,2013,8,chq-vir,debit,-40.34
3,14/08/2013,14/08/2013,15/08/2013,250,REM CHQ REF01896R06,cmcc,2013-08-14,2013,8,chq-vir,credit,52.02
3,21/08/2013,21/08/2013,21/08/2013,240,CHEQUE 0636289 A070-8921-00111,cmcc,2013-08-21,2013,8,chq-vir,debit,-113.43
3,21/08/2013,21/08/2013,21/08/2013,6,LOYER WABEALO,cmcc,2013-08-21,2013,8,loyer,credit,305
3,23/08/2013,23/08/2013,23/08/2013,240,CHEQUE 0636290 T033-2964-00111,cmcc,2013-08-23,2013,8,chq-vir,debit,-272
3,27/08/2013,27/08/2013,27/08/2013,240,CHEQUE 0636293 T027-1907-00111,cmcc,2013-08-27,2013,8,chq-vir,debit,-28.86
3,27/08/2013,27/08/2013,27/08/2013,240,CHEQUE 0636291 A049-3562-00111,cmcc,2013-08-27,2013,8,chq-vir,debit,-66.6
3,30/08/2013,30/08/2013,30/08/2013,305,VIR MME ELISABETH PIASNY,cmcc,2013-08-30,2013,8,loyer,credit,438
3,02/09/2013,02/09/2013,02/09/2013,305,VIR CAISSE D ASSUR RETRAITE,cmcc,2013-09-02,2013,9,pension,credit,623.35
3,05/09/2013,05/09/2013,05/09/2013,350,LOYER BARTHEL HARTMANN,cmcc,2013-09-05,2013,9,loyer,credit,345
3,09/09/2013,09/09/2013,09/09/2013,305,VIR RSI ALSACE,cmcc,2013-09-09,2013,9,pension,credit,377.51
3,09/09/2013,09/09/2013,09/09/2013,305,VIR RSI ALSACE,cmcc,2013-09-09,2013,9,pension,credit,113.26
3,10/09/2013,10/09/2013,10/09/2013,305,VIR M.OU MME FRANCK MEHL,cmcc,2013-09-10,2013,9,loyer,credit,433
3,13/09/2013,13/09/2013,13/09/2013,365,TIP IMPOT CEL,cmcc,2013-09-13,2013,9,taxe,debit,-1178
3,16/09/2013,14/09/2013,14/09/2013,6,LOYER WABEALO,cmcc,2013-09-16,2013,9,loyer,credit,305
3,17/09/2013,17/09/2013,17/09/2013,240,CHEQUE 0636295 S038-8017-00111,cmcc,2013-09-17,2013,9,chq-vir,debit,-69.95
3,18/09/2013,18/09/2013,18/09/2013,240,CHEQUE 0636296 T083-4402-00111,cmcc,2013-09-18,2013,9,chq-vir,debit,-77.57
2,20/09/2013,20/09/2013,20/09/2013,240,CHEQUE 0636294 T095-2910-00111,cmcc,2013-09-20,2013,9,chq-vir,debit,-41.77
2,20/09/2013,20/09/2013,20/09/2013,240,CHEQUE 0636297 T066-9182-00111,cmcc,2013-09-20,2013,9,chq-vir,debit,-2500
2,23/09/2013,23/09/2013,23/09/2013,365,TIP ES ENERGIES STRASBOURG,cmcc,2013-09-23,2013,9,charges,debit,-64.68
2,23/09/2013,23/09/2013,23/09/2013,365,TIP ES ENERGIES STRASBOURG,cmcc,2013-09-23,2013,9,charges,debit,-47.13
2,26/09/2013,26/09/2013,26/09/2013,210,RET 260913 REF01896B00,cmcc,2013-09-26,2013,9,cash,debit,-450
2,27/09/2013,27/09/2013,27/09/2013,240,CHEQUE 0636298 B034-2267-00111,cmcc,2013-09-27,2013,9,chq-vir,debit,-118
2,30/09/2013,30/09/2013,30/09/2013,305,VIR CAISSE D ASSUR RETRAITE,cmcc,2013-09-30,2013,9,pension,credit,623.35
2,01/10/2013,01/10/2013,01/10/2013,240,CHEQUE 0636302 T007-6599-00111,cmcc,2013-10-01,2013,10,chq-vir,debit,-150
2,01/10/2013,01/10/2013,01/10/2013,240,CHEQUE 0636301 T094-4728-00111,cmcc,2013-10-01,2013,10,chq-vir,debit,-54.09
2,01/10/2013,01/10/2013,01/10/2013,305,VIR REUNICA,cmcc,2013-10-01,2013,10,pension,credit,77.54
2,01/10/2013,01/10/2013,01/10/2013,305,VIR MME ELISABETH PIASNY,cmcc,2013-10-01,2013,10,loyer,credit,438
2,01/10/2013,01/10/2013,01/10/2013,350,VIR PORTES OUVERTES,cmcc,2013-10-01,2013,10,libe,debit,-100
2,01/10/2013,01/10/2013,01/10/2013,350,VIR MISSION LEPRE,cmcc,2013-10-01,2013,10,libe,debit,-100
2,02/10/2013,02/10/2013,02/10/2013,240,CHEQUE 0636300 T047-7197-00111,cmcc,2013-10-02,2013,10,chq-vir,debit,-100
2,03/10/2013,03/10/2013,03/10/2013,210,RET 031013 REF01896B00,cmcc,2013-10-03,2013,10,cash,debit,-350
2,04/10/2013,04/10/2013,04/10/2013,240,CHEQUE 0636304 A079-8102-00111,cmcc,2013-10-04,2013,10,chq-vir,debit,-243.8
2,07/10/2013,07/10/2013,07/10/2013,240,CHEQUE 0636299 T084-6120-00111,cmcc,2013-10-07,2013,10,chq-vir,debit,-100
2,07/10/2013,07/10/2013,07/10/2013,350,LOYER BARTHEL HARTMANN,cmcc,2013-10-07,2013,10,loyer,credit,345
2,08/10/2013,08/10/2013,08/10/2013,305,VIR RSI ALSACE,cmcc,2013-10-08,2013,10,pension,credit,113.26
2,08/10/2013,08/10/2013,08/10/2013,305,VIR RSI ALSACE,cmcc,2013-10-08,2013,10,pension,credit,377.51
2,09/10/2013,09/10/2013,09/10/2013,305,VIR CPAM DU BAS-RHIN - STRAS,cmcc,2013-10-09,2013,10,secu,credit,50
